Interference and Diffraction Data File Wed, Mar 02, 2022 4:00 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.01322	0.00846
-0.01322	0.01410
-0.01322	0.00879
-0.01322	0.01297
-0.01322	0.00814
-0.01322	0.00798
-0.01322	0.00621
-0.01322	0.00186
-0.01322	-0.00169
-0.01328	-0.00394
-0.01328	-0.00072
-0.01328	-0.00169
-0.01328	-0.00571
-0.01328	-0.00636
-0.01328	-0.01167
-0.01328	-0.01441
-0.01328	-0.01312
-0.01328	-0.01651
-0.01328	-0.01393
-0.01328	-0.01570
-0.01333	-0.02166
-0.01333	-0.02053
-0.01333	-0.01860
-0.01333	-0.01860
-0.01333	-0.01634
-0.01333	-0.01892
-0.01333	-0.01908
-0.01333	-0.01602
-0.01333	-0.01248
-0.01333	-0.01006
-0.01339	-0.00877
-0.01339	-0.01135
-0.01339	-0.01312
-0.01339	-0.00491
-0.01339	-0.00410
-0.01339	-0.00136
-0.01339	-0.00040
-0.01339	-0.00152
-0.01339	0.00218
-0.01339	0.00717
-0.01339	0.00782
-0.01344	0.01104
-0.01344	0.01072
-0.01344	0.00975
-0.01344	0.01088
-0.01344	0.01168
-0.01344	0.00975
-0.01344	0.00927
-0.01344	0.00895
-0.01344	0.00991
-0.01344	0.01394
-0.01344	0.01104
-0.01350	0.00766
-0.01350	0.00637
-0.01350	0.00943
-0.01350	0.00218
-0.01350	-0.00426
-0.01350	-0.00265
-0.01350	-0.00313
-0.01350	-0.00394
-0.01350	-0.00587
-0.01350	-0.00893
-0.01356	-0.00765
-0.01356	-0.01071
-0.01356	-0.01087
-0.01356	-0.01683
-0.01356	-0.01634
-0.01356	-0.01618
-0.01356	-0.01747
-0.01356	-0.01844
-0.01356	-0.01828
-0.01356	-0.01876
-0.01361	-0.02005
-0.01361	-0.01940
-0.01361	-0.01683
-0.01361	-0.01344
-0.01361	-0.01377
-0.01361	-0.01699
-0.01361	-0.00990
-0.01361	-0.00781
-0.01361	-0.00942
-0.01361	-0.00716
-0.01361	-0.00378
-0.01367	-0.00442
-0.01367	-0.00410
-0.01367	0.00089
-0.01367	-0.00072
-0.01367	0.00266
-0.01367	0.00395
-0.01367	-0.00024
-0.01367	0.00572
-0.01367	0.00540
-0.01367	0.00653
-0.01372	0.00218
-0.01372	0.00669
-0.01372	0.00637
-0.01372	0.00138
-0.01372	0.00734
-0.01372	0.00734
-0.01372	0.00991
-0.01372	-0.00152
-0.01372	0.00089
-0.01372	-0.00040
-0.01378	-0.00346
-0.01378	-0.00040
-0.01378	-0.00829
-0.01378	-0.00491
-0.01378	-0.00652
-0.01378	-0.01409
-0.01378	-0.01361
-0.01378	-0.01377
-0.01378	-0.01199
-0.01378	-0.01506
-0.01383	-0.01570
-0.01383	-0.01618
-0.01383	-0.01715
-0.01383	-0.01586
-0.01383	-0.01940
-0.01383	-0.02230
-0.01383	-0.01973
-0.01383	-0.01715
-0.01383	-0.01522
-0.01383	-0.01199
-0.01389	-0.01522
-0.01389	-0.01715
-0.01389	-0.00958
-0.01389	-0.01151
-0.01389	-0.01248
-0.01389	-0.01199
-0.01389	-0.00990
-0.01389	-0.00636
-0.01389	-0.00700
-0.01389	-0.00765
-0.01389	-0.00330
-0.01394	0.00041
-0.01394	-0.00007
-0.01394	-0.00652
-0.01394	0.00121
-0.01394	0.00041
-0.01394	-0.00217
-0.01394	-0.00185
-0.01394	-0.00169
-0.01394	-0.00185
-0.01394	-0.00571
-0.01400	-0.00410
-0.01400	-0.00426
-0.01400	-0.00185
-0.01400	-0.00571
-0.01400	-0.00587
-0.01400	-0.01232
-0.01400	-0.01103
-0.01400	-0.00829
-0.01400	-0.00748
-0.01406	-0.01763
-0.01406	-0.01264
-0.01406	-0.01457
-0.01406	-0.01973
-0.01406	-0.01296
-0.01406	-0.02134
-0.01406	-0.01683
-0.01406	-0.01473
-0.01406	-0.01973
-0.01406	-0.01989
-0.01406	-0.01844
-0.01411	-0.01651
-0.01411	-0.01876
-0.01411	-0.01651
-0.01411	-0.01892
-0.01411	-0.02214
-0.01411	-0.01715
-0.01411	-0.01779
-0.01411	-0.01795
-0.01411	-0.01763
-0.01417	-0.01651
-0.01417	-0.01344
-0.01417	-0.01425
-0.01417	-0.01538
-0.01417	-0.01167
-0.01417	-0.01522
-0.01417	-0.01135
-0.01417	-0.01135
-0.01417	-0.01344
-0.01417	-0.01183
-0.01422	-0.00942
-0.01422	-0.00910
-0.01422	-0.00958
-0.01422	-0.01522
-0.01422	-0.01071
-0.01422	-0.01103
-0.01422	-0.01038
-0.01422	-0.00813
-0.01422	-0.01361
-0.01422	-0.00845
-0.01428	-0.00942
-0.01428	-0.01489
-0.01428	-0.01328
-0.01428	-0.01344
-0.01428	-0.01441
-0.01428	-0.01634
-0.01428	-0.01473
-0.01428	-0.01602
-0.01428	-0.01860
-0.01428	-0.01538
-0.01433	-0.02021
-0.01433	-0.02263
-0.01433	-0.01892
-0.01433	-0.01683
-0.01433	-0.02327
-0.01433	-0.01731
-0.01433	-0.01957
-0.01433	-0.02037
-0.01433	-0.01779
-0.01439	-0.01957
-0.01439	-0.02182
-0.01439	-0.01699
-0.01439	-0.01892
-0.01439	-0.01731
-0.01439	-0.01473
-0.01439	-0.01747
-0.01439	-0.02085
-0.01439	-0.01667
-0.01444	-0.01747
-0.01444	-0.01844
-0.01444	-0.00990
-0.01444	-0.02327
-0.01444	-0.01280
-0.01444	-0.01425
-0.01444	-0.02118
-0.01444	-0.01554
-0.01444	-0.01779
-0.01444	-0.01731
-0.01450	-0.01280
-0.01450	-0.01457
-0.01450	-0.01602
-0.01450	-0.01731
-0.01450	-0.01522
-0.01450	-0.01715
-0.01450	-0.01489
-0.01450	-0.02102
-0.01450	-0.01506
-0.01450	-0.01731
-0.01456	-0.01989
-0.01456	-0.01683
-0.01456	-0.02085
-0.01456	-0.02263
-0.01456	-0.01683
-0.01456	-0.02134
-0.01456	-0.02230
-0.01456	-0.02085
-0.01456	-0.01828
-0.01456	-0.02037
-0.01461	-0.01957
-0.01461	-0.02279
-0.01461	-0.01844
-0.01461	-0.01731
-0.01461	-0.01554
-0.01461	-0.02247
-0.01461	-0.02021
-0.01461	-0.01747
-0.01461	-0.01425
-0.01461	-0.01957
-0.01467	-0.01844
-0.01467	-0.01651
-0.01467	-0.01715
-0.01467	-0.01795
-0.01467	-0.01973
-0.01467	-0.01457
-0.01467	-0.01876
-0.01467	-0.01683
-0.01467	-0.02069
-0.01467	-0.01634
-0.01472	-0.01715
-0.01472	-0.01715
-0.01472	-0.01457
-0.01472	-0.01538
-0.01472	-0.01344
-0.01472	-0.01361
-0.01472	-0.01538
-0.01472	-0.01715
-0.01472	-0.01747
-0.01472	-0.01248
-0.01478	-0.01312
-0.01478	-0.01924
-0.01478	-0.01828
-0.01478	-0.01393
-0.01478	-0.01795
-0.01478	-0.01844
-0.01478	-0.02182
-0.01478	-0.01715
-0.01478	-0.01312
-0.01478	-0.01779
-0.01483	-0.01989
-0.01483	-0.01860
-0.01483	-0.02021
-0.01483	-0.02085
-0.01483	-0.02214
-0.01483	-0.01828
-0.01483	-0.01425
-0.01483	-0.01828
-0.01483	-0.02102
-0.01483	-0.01715
-0.01489	-0.01812
-0.01489	-0.01506
-0.01489	-0.01844
-0.01489	-0.01570
-0.01489	-0.01795
-0.01489	-0.01248
-0.01489	-0.01199
-0.01489	-0.01006
-0.01489	-0.01248
-0.01489	-0.01119
-0.01494	-0.00974
-0.01494	-0.00700
-0.01494	-0.01006
-0.01494	-0.00475
-0.01494	-0.00571
-0.01494	-0.00555
-0.01494	-0.00410
-0.01494	-0.01103
-0.01494	-0.00700
-0.01494	-0.00668
-0.01500	-0.00442
-0.01500	-0.00748
-0.01500	-0.00942
-0.01500	-0.01006
-0.01500	-0.00845
-0.01500	-0.00603
-0.01500	-0.01103
-0.01500	-0.01103
-0.01500	-0.01183
-0.01500	-0.00732
-0.01506	-0.01119
-0.01506	-0.01361
-0.01506	-0.01361
-0.01506	-0.01119
-0.01506	-0.01522
-0.01506	-0.02085
-0.01506	-0.01522
-0.01506	-0.01554
-0.01506	-0.01634
-0.01506	-0.01940
-0.01511	-0.01812
-0.01511	-0.01779
-0.01511	-0.01683
-0.01511	-0.01715
-0.01511	-0.01361
-0.01511	-0.01651
-0.01511	-0.01054
-0.01511	-0.01441
-0.01511	-0.00942
-0.01511	-0.01119
-0.01511	-0.00587
-0.01517	-0.00330
-0.01517	-0.00507
-0.01517	0.00025
-0.01517	0.00057
-0.01517	0.00395
-0.01517	0.00572
-0.01517	0.00234
-0.01517	0.00975
-0.01517	0.01136
-0.01517	0.00669
-0.01517	0.01571
-0.01522	0.01265
-0.01522	0.01217
-0.01522	0.01217
-0.01522	0.01893
-0.01522	0.01958
-0.01522	0.01233
-0.01522	0.00927
-0.01522	0.01265
-0.01522	0.01265
-0.01522	0.01378
-0.01528	0.01217
-0.01528	0.00862
-0.01528	0.00959
-0.01528	0.00202
-0.01528	0.00669
-0.01528	-0.00555
-0.01528	-0.00523
-0.01528	-0.00684
-0.01528	-0.00458
-0.01528	-0.00620
-0.01533	-0.01199
-0.01533	-0.01312
-0.01533	-0.01441
-0.01533	-0.01570
-0.01533	-0.01667
-0.01533	-0.01103
-0.01533	-0.01618
-0.01533	-0.02085
-0.01533	-0.01103
-0.01533	-0.01167
-0.01533	-0.01183
-0.01539	-0.01022
-0.01539	-0.00845
-0.01539	-0.00668
-0.01539	-0.00458
-0.01539	-0.00120
-0.01539	0.00234
-0.01539	0.00492
-0.01539	0.00895
-0.01539	0.01491
-0.01539	0.02183
-0.01539	0.01990
-0.01544	0.02441
-0.01544	0.02989
-0.01544	0.03698
-0.01544	0.03246
-0.01544	0.03987
-0.01544	0.04294
-0.01544	0.04632
-0.01544	0.04422
-0.01544	0.04712
-0.01544	0.04906
-0.01550	0.04777
-0.01550	0.04664
-0.01550	0.04745
-0.01550	0.04954
-0.01550	0.04793
-0.01550	0.04084
-0.01550	0.03681
-0.01550	0.03601
-0.01550	0.03005
-0.01550	0.02634
-0.01556	0.01942
-0.01556	0.01893
-0.01556	0.01120
-0.01556	0.00717
-0.01556	0.00283
-0.01556	-0.00426
-0.01556	-0.00652
-0.01556	-0.00587
-0.01556	-0.00748
-0.01556	-0.01038
-0.01556	-0.00942
-0.01556	-0.00748
-0.01561	-0.01264
-0.01561	-0.00845
-0.01561	-0.00700
-0.01561	0.00009
-0.01561	-0.00281
-0.01561	0.00170
-0.01561	0.00492
-0.01561	0.01587
-0.01561	0.02151
-0.01561	0.02747
-0.01567	0.03327
-0.01567	0.03504
-0.01567	0.05018
-0.01567	0.05566
-0.01567	0.06243
-0.01567	0.06629
-0.01567	0.07596
-0.01567	0.08047
-0.01567	0.08256
-0.01567	0.08772
-0.01572	0.09513
-0.01572	0.09319
-0.01572	0.09158
-0.01572	0.09497
-0.01572	0.09400
-0.01572	0.09223
-0.01572	0.09110
-0.01572	0.08111
-0.01572	0.07821
-0.01572	0.07564
-0.01572	0.07354
-0.01578	0.07274
-0.01578	0.05534
-0.01578	0.05550
-0.01578	0.04938
-0.01578	0.03698
-0.01578	0.03440
-0.01578	0.02973
-0.01578	0.02473
-0.01578	0.01652
-0.01578	0.01249
-0.01578	0.00879
-0.01583	0.00492
-0.01583	0.00154
-0.01583	-0.00603
-0.01583	-0.00958
-0.01583	-0.00684
-0.01583	-0.00072
-0.01583	-0.00152
-0.01583	-0.00136
-0.01583	0.00073
-0.01583	0.01201
-0.01589	0.01829
-0.01589	0.02038
-0.01589	0.02844
-0.01589	0.03843
-0.01589	0.05244
-0.01589	0.06194
-0.01589	0.07225
-0.01589	0.08466
-0.01589	0.09094
-0.01589	0.10125
-0.01594	0.11301
-0.01594	0.12106
-0.01594	0.12638
-0.01594	0.13363
-0.01594	0.14104
-0.01594	0.14233
-0.01594	0.14313
-0.01594	0.15151
-0.01594	0.15183
-0.01594	0.14845
-0.01600	0.14990
-0.01600	0.14071
-0.01600	0.14007
-0.01600	0.14039
-0.01600	0.12879
-0.01600	0.11623
-0.01600	0.11494
-0.01600	0.10801
-0.01600	0.09835
-0.01600	0.08868
-0.01600	0.07564
-0.01606	0.06210
-0.01606	0.04873
-0.01606	0.04310
-0.01606	0.03359
-0.01606	0.02167
-0.01606	0.01829
-0.01606	0.00911
-0.01606	0.00428
-0.01606	0.00089
-0.01606	0.00057
-0.01611	-0.00056
-0.01611	-0.00088
-0.01611	0.00089
-0.01611	0.00975
-0.01611	0.01523
-0.01611	0.02280
-0.01611	0.03520
-0.01611	0.04294
-0.01611	0.04922
-0.01611	0.06436
-0.01617	0.07837
-0.01617	0.09094
-0.01617	0.10673
-0.01617	0.11752
-0.01617	0.12928
-0.01617	0.14378
-0.01617	0.15892
-0.01617	0.16327
-0.01617	0.17470
-0.01617	0.18372
-0.01617	0.19484
-0.01622	0.20402
-0.01622	0.19871
-0.01622	0.20418
-0.01622	0.21320
-0.01622	0.21433
-0.01622	0.20998
-0.01622	0.19967
-0.01622	0.19790
-0.01622	0.19033
-0.01628	0.18211
-0.01628	0.17084
-0.01628	0.15344
-0.01628	0.13894
-0.01628	0.12896
-0.01628	0.11091
-0.01628	0.09899
-0.01628	0.07950
-0.01628	0.06565
-0.01628	0.05260
-0.01633	0.04004
-0.01633	0.03005
-0.01633	0.02054
-0.01633	0.00766
-0.01633	0.00701
-0.01633	0.00653
-0.01633	0.00991
-0.01633	0.00862
-0.01633	0.01475
-0.01633	0.02280
-0.01639	0.03488
-0.01639	0.04745
-0.01639	0.06323
-0.01639	0.08143
-0.01639	0.09722
-0.01639	0.12171
-0.01639	0.13894
-0.01639	0.15988
-0.01639	0.17454
-0.01644	0.19097
-0.01644	0.21433
-0.01644	0.22770
-0.01644	0.23898
-0.01644	0.25364
-0.01644	0.26088
-0.01644	0.26894
-0.01644	0.27329
-0.01644	0.27458
-0.01644	0.27893
-0.01650	0.26990
-0.01650	0.26394
-0.01650	0.25460
-0.01650	0.24687
-0.01650	0.23286
-0.01650	0.21804
-0.01650	0.20080
-0.01650	0.18244
-0.01650	0.15634
-0.01650	0.14281
-0.01656	0.12461
-0.01656	0.10366
-0.01656	0.08643
-0.01656	0.06517
-0.01656	0.05373
-0.01656	0.03859
-0.01656	0.02441
-0.01656	0.02296
-0.01656	0.01652
-0.01656	0.00991
-0.01661	0.01346
-0.01661	0.01281
-0.01661	0.02280
-0.01661	0.02667
-0.01661	0.03263
-0.01661	0.05357
-0.01661	0.06565
-0.01661	0.08433
-0.01661	0.09803
-0.01661	0.12251
-0.01667	0.14394
-0.01667	0.16472
-0.01667	0.18082
-0.01667	0.21449
-0.01667	0.23672
-0.01667	0.25621
-0.01667	0.27248
-0.01667	0.28827
-0.01667	0.30712
-0.01672	0.31678
-0.01672	0.32806
-0.01672	0.32918
-0.01672	0.32886
-0.01672	0.33160
-0.01672	0.32838
-0.01672	0.31904
-0.01672	0.31130
-0.01672	0.28988
-0.01672	0.28038
-0.01678	0.26217
-0.01678	0.24316
-0.01678	0.21739
-0.01678	0.20096
-0.01678	0.17599
-0.01678	0.15392
-0.01678	0.13894
-0.01678	0.11913
-0.01678	0.09352
-0.01678	0.07854
-0.01683	0.06436
-0.01683	0.05292
-0.01683	0.04036
-0.01683	0.02344
-0.01683	0.01958
-0.01683	0.01571
-0.01683	0.01426
-0.01683	0.02216
-0.01683	0.03053
-0.01683	0.04310
-0.01689	0.05083
-0.01689	0.07000
-0.01689	0.08498
-0.01689	0.11107
-0.01689	0.13588
-0.01689	0.15715
-0.01689	0.18614
-0.01689	0.21224
-0.01689	0.23769
-0.01694	0.26201
-0.01694	0.28537
-0.01694	0.30019
-0.01694	0.31920
-0.01694	0.34062
-0.01694	0.34819
-0.01694	0.36495
-0.01694	0.37203
-0.01694	0.37429
-0.01694	0.37993
-0.01700	0.37815
-0.01700	0.37219
-0.01700	0.35882
-0.01700	0.35029
-0.01700	0.34078
-0.01700	0.32097
-0.01700	0.30518
-0.01700	0.28183
-0.01700	0.26459
-0.01700	0.23994
-0.01706	0.22061
-0.01706	0.19452
-0.01706	0.16794
-0.01706	0.14829
-0.01706	0.12106
-0.01706	0.10173
-0.01706	0.07451
-0.01706	0.05550
-0.01706	0.04745
-0.01706	0.03359
-0.01711	0.02409
-0.01711	0.02038
-0.01711	0.02087
-0.01711	0.02618
-0.01711	0.03279
-0.01711	0.04745
-0.01711	0.06178
-0.01711	0.07660
-0.01711	0.09899
-0.01717	0.12267
-0.01717	0.15312
-0.01717	0.17470
-0.01717	0.21159
-0.01717	0.23753
-0.01717	0.26539
-0.01717	0.29020
-0.01717	0.31662
-0.01717	0.34352
-0.01717	0.36172
-0.01722	0.37960
-0.01722	0.39185
-0.01722	0.40183
-0.01722	0.40860
-0.01722	0.41553
-0.01722	0.41166
-0.01722	0.40328
-0.01722	0.39813
-0.01722	0.38508
-0.01722	0.37058
-0.01722	0.34771
-0.01728	0.32612
-0.01728	0.30132
-0.01728	0.27587
-0.01728	0.25686
-0.01728	0.22013
-0.01728	0.18517
-0.01728	0.15650
-0.01728	0.13572
-0.01728	0.10979
-0.01733	0.08482
-0.01733	0.06404
-0.01733	0.04648
-0.01733	0.03794
-0.01733	0.03005
-0.01733	0.02795
-0.01733	0.02119
-0.01733	0.03037
-0.01733	0.03762
-0.01733	0.04632
-0.01739	0.06436
-0.01739	0.08208
-0.01739	0.09835
-0.01739	0.12638
-0.01739	0.15473
-0.01739	0.17744
-0.01739	0.20612
-0.01739	0.23495
-0.01739	0.26539
-0.01739	0.29036
-0.01744	0.31436
-0.01744	0.33466
-0.01744	0.35866
-0.01744	0.37751
-0.01744	0.39346
-0.01744	0.40393
-0.01744	0.41553
-0.01744	0.42261
-0.01744	0.41939
-0.01744	0.42133
-0.01750	0.42100
-0.01750	0.41198
-0.01750	0.39765
-0.01750	0.38734
-0.01750	0.36366
-0.01750	0.34562
-0.01750	0.32306
-0.01750	0.29487
-0.01750	0.26717
-0.01750	0.23914
-0.01756	0.20467
-0.01756	0.17905
-0.01756	0.15763
-0.01756	0.13282
-0.01756	0.10834
-0.01756	0.08385
-0.01756	0.06372
-0.01756	0.05196
-0.01756	0.04229
-0.01756	0.02554
-0.01761	0.02844
-0.01761	0.02554
-0.01761	0.02554
-0.01761	0.02973
-0.01761	0.04149
-0.01761	0.05486
-0.01761	0.06806
-0.01761	0.08272
-0.01761	0.10640
-0.01761	0.11897
-0.01767	0.14394
-0.01767	0.16568
-0.01767	0.19242
-0.01767	0.21820
-0.01767	0.23575
-0.01767	0.25847
-0.01767	0.28166
-0.01767	0.30567
-0.01767	0.31388
-0.01767	0.33949
-0.01767	0.36333
-0.01772	0.38573
-0.01772	0.39700
-0.01772	0.40924
-0.01772	0.41826
-0.01772	0.41843
-0.01772	0.41843
-0.01772	0.41569
-0.01772	0.40506
-0.01772	0.39893
-0.01772	0.38556
-0.01778	0.36156
-0.01778	0.34481
-0.01778	0.31952
-0.01778	0.29793
-0.01778	0.27345
-0.01778	0.24768
-0.01778	0.22061
-0.01778	0.19484
-0.01778	0.16987
-0.01778	0.14909
-0.01783	0.12589
-0.01783	0.10205
-0.01783	0.08192
-0.01783	0.06839
-0.01783	0.05550
-0.01783	0.03391
-0.01783	0.03214
-0.01783	0.02506
-0.01783	0.01893
-0.01783	0.01861
-0.01783	0.01926
-0.01789	0.02908
-0.01789	0.03810
-0.01789	0.04857
-0.01789	0.05308
-0.01789	0.07451
-0.01789	0.08901
-0.01789	0.10286
-0.01789	0.12461
-0.01789	0.15006
-0.01789	0.17551
-0.01789	0.20225
-0.01794	0.22915
-0.01794	0.25347
-0.01794	0.28021
-0.01794	0.30615
-0.01794	0.32210
-0.01794	0.34014
-0.01794	0.35496
-0.01794	0.36527
-0.01794	0.37735
-0.01794	0.38250
-0.01800	0.38186
-0.01800	0.38701
-0.01800	0.38089
-0.01800	0.37574
-0.01800	0.37139
-0.01800	0.35818
-0.01800	0.34417
-0.01800	0.33176
-0.01800	0.30937
-0.01800	0.29729
-0.01806	0.27731
-0.01806	0.26153
-0.01806	0.23334
-0.01806	0.21884
-0.01806	0.19661
-0.01806	0.16923
-0.01806	0.14700
-0.01806	0.12815
-0.01806	0.11043
-0.01806	0.09787
-0.01806	0.07902
-0.01811	0.06323
-0.01811	0.05018
-0.01811	0.03987
-0.01811	0.03182
-0.01811	0.02071
-0.01811	0.01909
-0.01811	0.02361
-0.01811	0.02312
-0.01811	0.03230
-0.01811	0.04020
-0.01817	0.05759
-0.01817	0.07225
-0.01817	0.09207
-0.01817	0.11591
-0.01817	0.12879
-0.01817	0.14990
-0.01817	0.17374
-0.01817	0.19387
-0.01817	0.21771
-0.01817	0.24639
-0.01822	0.26088
-0.01822	0.28408
-0.01822	0.30148
-0.01822	0.31436
-0.01822	0.32757
-0.01822	0.34239
-0.01822	0.34207
-0.01822	0.35141
-0.01822	0.34932
-0.01822	0.34255
-0.01822	0.34110
-0.01828	0.32467
-0.01828	0.31533
-0.01828	0.29938
-0.01828	0.27957
-0.01828	0.26733
-0.01828	0.24155
-0.01828	0.22142
-0.01828	0.20322
-0.01828	0.17905
-0.01828	0.16053
-0.01828	0.14812
-0.01833	0.12493
-0.01833	0.10399
-0.01833	0.08353
-0.01833	0.06500
-0.01833	0.05196
-0.01833	0.04197
-0.01833	0.02554
-0.01833	0.02280
-0.01833	0.01990
-0.01833	0.01571
-0.01839	0.02119
-0.01839	0.02683
-0.01839	0.02973
-0.01839	0.04374
-0.01839	0.05469
-0.01839	0.07467
-0.01839	0.08546
-0.01839	0.10334
-0.01839	0.12122
-0.01839	0.14023
-0.01844	0.16472
-0.01844	0.18034
-0.01844	0.19532
-0.01844	0.21433
-0.01844	0.23447
-0.01844	0.24284
-0.01844	0.26362
-0.01844	0.26539
-0.01844	0.27893
-0.01844	0.28585
-0.01844	0.29310
-0.01850	0.29133
-0.01850	0.29342
-0.01850	0.29165
-0.01850	0.28682
-0.01850	0.28295
-0.01850	0.27635
-0.01850	0.26217
-0.01850	0.24864
-0.01850	0.23076
-0.01850	0.20853
-0.01856	0.18904
-0.01856	0.16890
-0.01856	0.14861
-0.01856	0.12863
-0.01856	0.10769
-0.01856	0.09448
-0.01856	0.07725
-0.01856	0.05776
-0.01856	0.05035
-0.01856	0.04068
-0.01861	0.02602
-0.01861	0.01990
-0.01861	0.01813
-0.01861	0.01249
-0.01861	0.01442
-0.01861	0.01732
-0.01861	0.01410
-0.01861	0.02538
-0.01861	0.03295
-0.01861	0.04004
-0.01867	0.05373
-0.01867	0.06903
-0.01867	0.08530
-0.01867	0.09481
-0.01867	0.10979
-0.01867	0.12799
-0.01867	0.14055
-0.01867	0.15296
-0.01867	0.16294
-0.01867	0.17728
-0.01867	0.19258
-0.01872	0.20144
-0.01872	0.21046
-0.01872	0.22110
-0.01872	0.22496
-0.01872	0.23543
-0.01872	0.23205
-0.01872	0.23398
-0.01872	0.23237
-0.01872	0.22818
-0.01878	0.22255
-0.01878	0.21530
-0.01878	0.20676
-0.01878	0.19065
-0.01878	0.18147
-0.01878	0.16971
-0.01878	0.15666
-0.01878	0.13669
-0.01878	0.12010
-0.01878	0.10318
-0.01883	0.08852
-0.01883	0.07241
-0.01883	0.05437
-0.01883	0.04632
-0.01883	0.03826
-0.01883	0.02779
-0.01883	0.01491
-0.01883	0.01281
-0.01883	0.00830
-0.01883	0.00653
-0.01883	0.00943
-0.01889	0.00991
-0.01889	0.01587
-0.01889	0.02151
-0.01889	0.03311
-0.01889	0.03778
-0.01889	0.04229
-0.01889	0.05759
-0.01889	0.07177
-0.01889	0.08176
-0.01889	0.09754
-0.01894	0.11269
-0.01894	0.12042
-0.01894	0.13669
-0.01894	0.14361
-0.01894	0.15473
-0.01894	0.16472
-0.01894	0.17341
-0.01894	0.17793
-0.01894	0.18421
-0.01894	0.17825
-0.01900	0.18340
-0.01900	0.17889
-0.01900	0.17873
-0.01900	0.16794
-0.01900	0.15843
-0.01900	0.15102
-0.01900	0.14039
-0.01900	0.13137
-0.01900	0.11961
-0.01906	0.10769
-0.01906	0.09577
-0.01906	0.08305
-0.01906	0.06855
-0.01906	0.05566
-0.01906	0.04890
-0.01906	0.04342
-0.01906	0.02634
-0.01906	0.02747
-0.01906	0.02167
-0.01911	0.01781
-0.01911	0.01152
-0.01911	0.00895
-0.01911	0.00734
-0.01911	0.00315
-0.01911	0.00540
-0.01911	0.00025
-0.01911	0.00395
-0.01911	0.01007
-0.01911	0.00943
-0.01917	0.01636
-0.01917	0.01620
-0.01917	0.02248
-0.01917	0.02876
-0.01917	0.03826
-0.01917	0.04503
-0.01917	0.04825
-0.01917	0.05679
-0.01917	0.06694
-0.01917	0.07016
-0.01922	0.08433
-0.01922	0.09481
-0.01922	0.09609
-0.01922	0.10608
-0.01922	0.11301
-0.01922	0.11494
-0.01922	0.11881
-0.01922	0.12074
-0.01922	0.12847
-0.01928	0.13040
-0.01928	0.13508
-0.01928	0.13234
-0.01928	0.13282
-0.01928	0.13137
-0.01928	0.13604
-0.01928	0.12734
-0.01928	0.11977
-0.01928	0.11961
-0.01928	0.11559
-0.01933	0.10834
-0.01933	0.10302
-0.01933	0.09319
-0.01933	0.08981
-0.01933	0.08192
-0.01933	0.07145
-0.01933	0.06162
-0.01933	0.05808
-0.01933	0.04551
-0.01933	0.03665
-0.01939	0.02763
-0.01939	0.02216
-0.01939	0.01603
-0.01939	0.01136
-0.01939	0.00234
-0.01939	0.00315
-0.01939	0.00105
-0.01939	-0.00233
-0.01939	0.00121
-0.01944	0.00379
-0.01944	0.00685
-0.01944	0.00637
-0.01944	0.01330
-0.01944	0.01958
-0.01944	0.02570
-0.01944	0.02683
-0.01944	0.03778
-0.01944	0.04728
-0.01944	0.05180
-0.01950	0.05631
-0.01950	0.06774
-0.01950	0.06662
-0.01950	0.07564
-0.01950	0.08111
-0.01950	0.08949
-0.01950	0.09013
-0.01950	0.08933
-0.01950	0.09207
-0.01950	0.09126
-0.01956	0.08595
-0.01956	0.08627
-0.01956	0.07950
-0.01956	0.07193
-0.01956	0.06984
-0.01956	0.06275
-0.01956	0.05018
-0.01956	0.04648
-0.01956	0.04132
-0.01956	0.03166
-0.01961	0.02377
-0.01961	0.01958
-0.01961	0.02135
-0.01961	0.00991
-0.01961	0.00766
-0.01961	0.00379
-0.01961	-0.00104
-0.01961	-0.00217
-0.01961	-0.00217
-0.01967	-0.00507
-0.01967	-0.00587
-0.01967	-0.00523
-0.01967	-0.00603
-0.01967	-0.00136
-0.01967	-0.00732
-0.01967	-0.00249
-0.01967	0.00041
-0.01967	0.00315
-0.01967	0.00782
-0.01972	0.00798
-0.01972	0.01313
-0.01972	0.01765
-0.01972	0.02248
-0.01972	0.02087
-0.01972	0.03182
-0.01972	0.03536
-0.01972	0.03746
-0.01972	0.03859
-0.01972	0.04648
-0.01978	0.05083
-0.01978	0.05035
-0.01978	0.05147
-0.01978	0.05341
-0.01978	0.05631
-0.01978	0.05453
-0.01978	0.05631
-0.01978	0.05647
-0.01978	0.05566
-0.01978	0.04761
-0.01983	0.05131
-0.01983	0.04745
-0.01983	0.04793
-0.01983	0.04326
-0.01983	0.03488
-0.01983	0.03021
-0.01983	0.03343
-0.01983	0.02586
-0.01983	0.01797
-0.01989	0.01958
-0.01989	0.01297
-0.01989	0.00814
-0.01989	0.00814
-0.01989	0.00299
-0.01989	-0.00394
-0.01989	-0.00217
-0.01989	-0.00346
-0.01989	-0.01006
-0.01989	-0.00748
-0.01994	-0.00877
-0.01994	-0.00668
-0.01994	-0.00942
-0.01994	-0.00523
-0.01994	-0.00394
-0.01994	0.00154
-0.01994	0.00186
-0.01994	0.00460
-0.01994	0.00814
-0.01994	0.00975
-0.01994	0.01458
-0.02000	0.01732
-0.02000	0.01877
-0.02000	0.02038
